Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,1stQuarterPoints,2ndQuarterPoints,3rdQuarterPoints,4thQuarterPoints,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,FirstDowns,3rdDownEfficiency,4thDownEfficiency,TotalYards,Passing,CompAtt,YardsPerPass,Rushing,RushingAtt,YardsPerRush,Penalties,Interceptions,Fumbles,Turnovers Total
282570158,2008,3,regular,2008-09-13T23:00:00.000Z,FALSE,TRUE,FALSE,,84821,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,38,7,14,14,3,,1619,1653,166,New Mexico State,fbs,Western Athletic,7,0,0,0,7,,1190,1156,,,,,,,,,,,,,,,,,0
282710158,2008,5,regular,2008-09-28T00:00:00.000Z,FALSE,TRUE,FALSE,,85831,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,30,7,3,7,13,,1653,1650,259,Virginia Tech,fbs,ACC,35,9,9,10,7,,1733,1736,,,,,,,,,,,,,,,,,0
282780158,2008,6,regular,2008-10-05T01:00:00.000Z,FALSE,TRUE,TRUE,,85372,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,17,7,3,0,7,,1650,1587,142,Missouri,fbs,Big 12,52,14,17,21,0,,1945,2008,,,,,,,,,,,,,,,,,0
282852641,2008,7,regular,2008-10-11T19:00:00.000Z,FALSE,TRUE,TRUE,,53449,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,37,7,10,7,7,,1880,1874,158,Nebraska,fbs,Big 12,31,0,7,3,21,,1587,1593,,,,,,,,,,,,,,,,,0
282920066,2008,8,regular,2008-10-18T16:30:00.000Z,FALSE,TRUE,TRUE,,48794,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,7,0,0,7,0,,1344,1297,158,Nebraska,fbs,Big 12,35,7,14,0,14,,1593,1640,,,,,,,,,,,,,,,,,0
282990158,2008,9,regular,2008-10-25T16:30:00.000Z,FALSE,TRUE,TRUE,,85104,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,32,7,10,7,8,,1640,1642,239,Baylor,fbs,Big 12,20,14,6,0,0,,1372,1370,,,,,,,,,,,,,,,,,0
283060201,2008,10,regular,2008-11-02T00:00:00.000Z,FALSE,TRUE,TRUE,,85212,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,62,35,14,13,0,,2033,2080,158,Nebraska,fbs,Big 12,28,0,14,7,7,,1642,1595,,,,,,,,,,,,,,,,,0
283130158,2008,11,regular,2008-11-08T19:30:00.000Z,FALSE,TRUE,TRUE,,85486,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,45,7,7,10,21,,1595,1624,2305,Kansas,fbs,Big 12,35,7,7,7,14,,1748,1719,,,,,,,,,,,,,,,,,0
283202306,2008,12,regular,2008-11-15T20:35:00.000Z,FALSE,TRUE,TRUE,,48444,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,28,7,7,7,7,,1460,1403,158,Nebraska,fbs,Big 12,56,14,21,0,21,,1624,1681,,,,,,,,,,,,,,,,,0
283330158,2008,14,regular,2008-11-28T20:30:00.000Z,FALSE,TRUE,TRUE,,85319,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,40,14,10,3,13,,1681,1677,38,Colorado,fbs,Big 12,31,14,10,7,0,,1386,1390,,,,,,,,,,,,,,,,,0
290010228,2008,17,postseason,2009-01-01T18:00:00.000Z,FALSE,TRUE,FALSE,,67282,,,228,Clemson,fbs,ACC,21,0,14,7,0,,1723,1717,158,Nebraska,fbs,Big 12,26,0,3,20,3,,1677,1683,,,GATOR BOWL,,,,,,,,,,,,,,0
272440158,2007,1,regular,2007-09-01T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,84078,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,52,7,14,24,7,,1705,1810,2440,Nevada,fbs,Western Athletic,10,0,10,0,0,,1573,1468,,,,,,,,,,,,,,,,,0
272510154,2007,2,regular,2007-09-08T16:02:00.000Z,FALSE,TRUE,FALSE,FALSE,32483,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,17,0,10,7,0,,1618,1625,158,Nebraska,fbs,Big 12,20,3,10,7,0,,1810,1803,,,,,,,,,,,,,,,,,0
272580158,2007,3,regular,2007-09-16T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,84959,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,31,7,3,0,21,,1803,1768,30,USC,fbs,Pac-10,49,7,14,21,7,,1889,1924,,,,,,,,,,,,,,,,,0
272650158,2007,4,regular,2007-09-22T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,84394,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,41,7,7,14,13,,1768,1760,2050,Ball State,fbs,Mid-American,40,0,10,21,9,,1481,1489,,,,,,,,,,,,,,,,,0
272720158,2007,5,regular,2007-09-29T18:05:00.000Z,FALSE,TRUE,FALSE,TRUE,84703,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,35,0,7,21,7,,1760,1768,66,Iowa State,fbs,Big 12,17,3,7,0,7,,1403,1395,,,,,,,,,,,,,,,,,0
272790142,2007,6,regular,2007-10-07T01:15:00.000Z,FALSE,TRUE,FALSE,TRUE,70049,3838,Memorial Stadium,142,Missouri,fbs,Big 12,41,14,6,14,7,,1686,1796,158,Nebraska,fbs,Big 12,6,3,3,0,0,,1768,1658,,,,,,,,,,,,,,,,,0
272860158,2007,7,regular,2007-10-13T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,84334,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,14,0,0,0,14,,1658,1559,197,Oklahoma State,fbs,Big 12,45,17,21,0,7,,1580,1679,,,,,,,,,,,,,,,,,0
272930158,2007,8,regular,2007-10-20T18:05:00.000Z,FALSE,TRUE,FALSE,TRUE,84473,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,14,7,7,0,0,,1559,1508,245,Texas A&M,fbs,Big 12,36,9,7,14,6,,1613,1664,,,,,,,,,,,,,,,,,0
273000251,2007,9,regular,2007-10-27T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,85968,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,28,3,0,6,19,,1906,1902,158,Nebraska,fbs,Big 12,25,0,10,7,8,,1508,1512,,,,,,,,,,,,,,,,,0
273072305,2007,10,regular,2007-11-03T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,51910,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,76,21,27,21,7,,1870,1929,158,Nebraska,fbs,Big 12,39,14,10,7,8,,1512,1453,,,,,,,,,,,,,,,,,0
273140158,2007,11,regular,2007-11-10T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,84665,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,73,14,24,14,21,,1453,1615,2306,Kansas State,fbs,Big 12,31,10,0,7,14,,1692,1530,,,,,,,,,,,,,,,,,0
273270038,2007,13,regular,2007-11-23T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,51403,3726,Folsom Field,38,Colorado,fbs,Big 12,65,17,7,20,21,,1484,1524,158,Nebraska,fbs,Big 12,51,14,21,0,16,,1615,1575,,,,,,,,,,,,,,,,,0
262450158,2006,1,regular,2006-09-02T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,85181,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,49,7,14,7,21,,1581,1684,2348,Louisiana Tech,fbs,Western Athletic,10,0,10,0,0,,1507,1404,,,,,,,,,,,,,,,,,0
262520158,2006,2,regular,2006-09-09T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,84076,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,56,14,14,14,14,,,,2447,Nicholls,fcs,Southland,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,0
262590030,2006,3,regular,2006-09-17T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,92000,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-10,28,7,7,7,7,,2061,2067,158,Nebraska,fbs,Big 12,10,3,0,0,7,,1684,1678,,,,,,,,,,,,,,,,,0
262660158,2006,4,regular,2006-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,84799,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,56,14,14,14,14,,1678,1801,2653,Troy,fbs,Sun Belt,0,0,0,0,0,,1322,1199,,,,,,,,,,,,,,,,,0
262730158,2006,5,regular,2006-09-30T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,85069,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,39,17,7,0,8,,1801,1798,2305,Kansas,fbs,Big 12,32,0,10,9,13,,1563,1566,,,,,,,,,,,,,,,,,0
262800066,2006,6,regular,2006-10-08T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,55338,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,14,0,7,0,7,,1622,1607,158,Nebraska,fbs,Big 12,28,7,14,0,7,,1798,1813,,,,,,,,,,,,,,,,,0
262872306,2006,7,regular,2006-10-14T23:10:00.000Z,FALSE,TRUE,FALSE,TRUE,50723,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,3,0,0,3,0,,1555,1537,158,Nebraska,fbs,Big 12,21,7,7,7,0,,1813,1831,,,,,,,,,,,,,,,,,0
262940158,2006,8,regular,2006-10-21T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,85187,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,20,7,0,0,13,,1831,1844,251,Texas,fbs,Big 12,22,3,13,0,6,,2131,2118,,,,,,,,,,,,,,,,,0
263010197,2006,9,regular,2006-10-28T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,40108,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,41,0,20,0,21,,1540,1589,158,Nebraska,fbs,Big 12,29,10,13,0,6,,1844,1795,,,,,,,,,,,,,,,,,0
263080158,2006,10,regular,2006-11-04T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,85197,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,34,10,17,0,7,,1795,1816,142,Missouri,fbs,Big 12,20,0,6,7,7,,1706,1685,,,,,,,,,,,,,,,,,0
263150245,2006,11,regular,2006-11-11T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,83336,3795,Kyle Field,245,Texas A&M,fbs,Big 12,27,7,3,3,14,,1706,1710,158,Nebraska,fbs,Big 12,28,7,14,0,7,,1816,1812,,,,,,,,,,,,,,,,,0
263280158,2006,13,regular,2006-11-24T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,85800,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,37,7,7,7,16,,1812,1840,38,Colorado,fbs,Big 12,14,7,0,7,0,,1544,1516,,,,,,,,,,,,,,,,,0
263360201,2006,14,regular,2006-12-03T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,80000,,,201,Oklahoma,fbs,Big 12,21,14,0,7,0,,1900,1923,158,Nebraska,fbs,Big 12,7,0,7,0,0,,1840,1817,,,,,,,,,,,,,,,,,0
270010158,2006,17,postseason,2007-01-01T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,66777,,,158,Nebraska,fbs,Big 12,14,7,7,0,0,,1817,1808,2,Auburn,fbs,SEC,17,7,7,3,0,,1737,1746,,,COTTON BOWL AT DALLAS TX,,,,,,,,,,,,,,0
252460158,2005,1,regular,2005-09-03T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,77469,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,25,0,9,6,10,,,,311,Maine,fcs,Atlantic 10,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,0
252530158,2005,2,regular,2005-09-10T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,77380,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,31,14,0,10,7,,1520,1584,154,Wake Forest,fbs,ACC,3,0,3,0,0,,1446,1382,,,,,,,,,,,,,,,,,0
252600158,2005,3,regular,2005-09-17T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,77336,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,7,0,7,0,0,,1584,1583,221,Pittsburgh,fbs,Big East,6,0,0,6,0,,1521,1522,,,,,,,,,,,,,,,,,0
252740158,2005,5,regular,2005-10-01T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,77433,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,27,3,0,7,3,,1583,1588,66,Iowa State,fbs,Big 12,20,0,3,10,0,,1509,1504,,,,,,,,,,,,,,,,,0
252810158,2005,6,regular,2005-10-08T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,77580,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,31,0,14,7,10,,1588,1600,2641,Texas Tech,fbs,Big 12,34,7,14,6,7,,1878,1866,,,,,,,,,,,,,,,,,0
252880239,2005,7,regular,2005-10-15T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,40857,3724,Floyd Casey Stadium,239,Baylor,fbs,Big 12,14,7,0,7,0,,1330,1333,158,Nebraska,fbs,Big 12,23,3,10,7,3,,1600,1597,,,,,,,,,,,,,,,,,0
252950142,2005,8,regular,2005-10-22T16:40:00.000Z,FALSE,TRUE,FALSE,TRUE,60641,3838,Memorial Stadium,142,Missouri,fbs,Big 12,41,21,3,7,10,,1591,1629,158,Nebraska,fbs,Big 12,24,10,14,0,0,,1597,1559,,,,,,,,,,,,,,,,,0
253020158,2005,9,regular,2005-10-29T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,77438,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,24,0,3,7,14,,1559,1560,201,Oklahoma,fbs,Big 12,31,7,14,3,7,,1752,1751,,,,,,,,,,,,,,,,,0
253092305,2005,10,regular,2005-11-05T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,51750,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,40,14,3,7,16,,1548,1613,158,Nebraska,fbs,Big 12,15,2,7,6,0,,1560,1495,,,,,,,,,,,,,,,,,0
253160158,2005,11,regular,2005-11-12T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,77761,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,27,7,10,7,3,,1495,1496,2306,Kansas State,fbs,Big 12,25,6,6,10,3,,1526,1525,,,,,,,,,,,,,,,,,0
253290038,2005,13,regular,2005-11-25T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,54831,3726,Folsom Field,38,Colorado,fbs,Big 12,3,3,0,0,0,,1797,1682,158,Nebraska,fbs,Big 12,30,3,17,7,3,,1496,1611,,,,,,,,,,,,,,,,,0
253620158,2005,17,postseason,2005-12-29T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,62016,3604,Alamodome,158,Nebraska,fbs,Big 12,32,7,7,3,15,,1611,1622,130,Michigan,fbs,Big Ten,28,7,7,7,7,,1860,1849,,,,,,,,,,,,,,,,,0
